Category,Title,Author,Price,cover_img
Informática e Tecnologia,Elasticsearch: Consumindo Dados Real-time com Elk,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/150910814-300-300/image-77c72d1f25ec4876b70966a07c6d6647.jpg?v=638169228294130000
Informática e Tecnologia,Redes de Computadores,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/141436745-300-300/image-0dfb2d9218cb40da9b81d026959fa354.jpg?v=638110842414800000
Informática e Tecnologia,"Flexíveis, Virtuais e Precários?: Os Trabalhadores Em Tecnologias De Informação",N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/141351176-300-300/image-7e020e46b9f34dca9efaf7e6a8028e4e.jpg?v=638110548547900000
Informática e Tecnologia,Redes de computadores e a Internet,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/141272669-300-300/image-b5413e021ff64da6974d7b268bd70f9f.jpg?v=638110476858730000
Informática e Tecnologia,"Indústria 4.0: Fundamentos, perspectivas e aplicações",N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/139965723-300-300/image-9ace1978241c484f8b6d2a2004f7552f.jpg?v=638101836467630000
Informática e Tecnologia,Programação de Sistemas Embarcados,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/138508704-300-300/image-91c79853825244389a04748716a0ed3c.jpg?v=638086932529100000
Informática e Tecnologia,Lógica de programação: A construção de algoritmos e estruturas de dados com aplicações em Python,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/138239462-300-300/image-751e563527324d669fe4557c82319271.jpg?v=638084629096930000
Informática e Tecnologia,Redes de Computadores e Internet,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/138239444-300-300/image-2ba62ff0a78446dc9354fdd2dfd78b57.jpg?v=638084628470270000
Informática e Tecnologia,Redes Neurais: Princípios e Prática,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/138239433-300-300/image-082801776fb34cb593c1dbea2eb643ba.jpg?v=638084628340930000
Informática e Tecnologia,Estruturas de Dados e Seus Algoritmos,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/137981762-300-300/image-e000e67f4de54de78faae561c82cb1b0.jpg?v=638079156586070000
Informática e Tecnologia,Redes Opticas de Acesso em Telecomunicações,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/137943923-300-300/image-928b82145bee4cb5a2b26db75e43d4b8.jpg?v=638078508360300000
Informática e Tecnologia,Lean UX: projetando ótimos produtos com equipes Agile,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/137622033-300-300/image-39a8f71206e9475e9f22d51efd61cd22.jpg?v=638071740416930000
Informática e Tecnologia,Usando o MS Project 2016 em Gerenciamento de Projetos,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/137559732-300-300/image-402647a1e58b4ff78e81fa697d17f39e.jpg?v=638070876261100000
Informática e Tecnologia,Jogos digitais: Programação multiplataforma com a biblioteca Phaser,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/136961902-300-300/image-48b674c720ec4e5795349fe048bdcecf.jpg?v=638067132422830000
Informática e Tecnologia,Mercado Financeiro: Programação E Soluções Dinâmicas Com Microsoft Office Excel 2016 E Vba,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/136961889-300-300/image-5866c73716154e92b0a23dc264eddeba.jpg?v=638067132403400000
Arquitetura,SE A CIDADE FOSSE NOSSA,"Autor:BERTH, JOICE","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153417666-300-300/2112336526.jpg?v=638194008747530000
Arquitetura,"HISTORIA DA ARQUITETURA, A","Autor:GLANCEY, JONATHAN","R$ 39,95",https://livrariacultura.vteximg.com.br/arquivos/ids/141231590-300-300/2112328765.png?v=638110405445900000
Arquitetura,VIII BIENAL DE ARQUITECTURA ESPANHOLA 2005,N/A,"R$ 125,38",https://livrariacultura.vteximg.com.br/arquivos/ids/135668194-300-300/710009433.jpg?v=638058948305200000
Arquitetura,BETH CHATTO'S GRAVEL GARDEN,N/A,"R$ 86,63",https://livrariacultura.vteximg.com.br/arquivos/ids/135668134-300-300/710009204.jpg?v=638058948253100000
Arquitetura,"DECORAÇÃO DE JANELAS, V.1",N/A,"R$ 80,00",https://livrariacultura.vteximg.com.br/arquivos/ids/135669498-300-300/710014608.jpg?v=638058949389300000
Arquitetura,"DESIGNERS LIFE, A",N/A,"R$ 209,55",https://livrariacultura.vteximg.com.br/arquivos/ids/126265865-300-300/710012459.jpg?v=637993961409500000
Arquitetura,PROCEED AND BE BOLD,N/A,"R$ 114,30",https://livrariacultura.vteximg.com.br/arquivos/ids/135668284-300-300/710009426.jpg?v=638058948393630000
Arquitetura,EVERYTHING BY DESIGN,N/A,"R$ 98,87",https://livrariacultura.vteximg.com.br/arquivos/ids/135668370-300-300/710009687.jpg?v=638058948465400000
Arquitetura,ARTE DE PROJETAR EM ARQUITETURA + BRINDE PLANNER DO ARQUITETO,"Autor:NEUFERT, ERNST","R$ 279,00",https://livrariacultura.vteximg.com.br/arquivos/ids/148208464-300-300/2112321607.jpg?v=638144347723700000
Arquitetura,O FANTASMA DA UTOPIA,"Autor:MARTIN, REINHOLD","R$ 79,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148209767-300-300/2112326475.jpg?v=638144349488630000
Arquitetura,101 REGRAS BÁSICAS PARA UMA ARQUITETURA DE BAIXO CONSUMO ENERGÉTICO,"Autor:HEYWOOD, HUW","R$ 165,00",https://livrariacultura.vteximg.com.br/arquivos/ids/148208812-300-300/2112323657.jpg?v=638144348192300000
Arquitetura,O urbanismo,N/A,"R$ 92,40",https://livrariacultura.vteximg.com.br/arquivos/ids/124029554-300-300/image-b10f161ceb7649daab3d9494338527f9.jpg?v=637989600002830000
Arquitetura,CASA COMIGO?,"Autor:CALIL, JULIANA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/149322257-300-300/2112324493.jpg?v=638151681320970000
Arquitetura,"MAIS PLANTAS, POR FAVOR","Tradutor:MIRANDA, GUILHERME|Autor:RESTA, ALESSIA|Ilustrador:PERINI, LUCILA","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148208701-300-300/2112322740.jpg?v=638144348050400000
Arquitetura,SÃO PAULO ARCHITECTURAL GUIDE,"Organizador:VALENTIM, FABIO|Tradutor:SOMERVELL, PHILIP","R$ 60,00",https://livrariacultura.vteximg.com.br/arquivos/ids/148208351-300-300/2112321557.jpg?v=638144347570900000
Arquitetura,ARQUITETURA CONTEMPORÂNEA,"Tradutor:MEDINA, MARIA BEATRIZ DE|Autor:GHIRARDO, DIANE","R$ 99,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148166197-300-300/11029955.jpg?v=638144282807170000
Arquitetura,Projeto e Paisagem Urbana: Ensaios de Projeto para a Área Central de Curitiba,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/141351092-300-300/image-5eba88c704504ce7afa303ff91c746c2.jpg?v=638110548479170000
Arquitetura,Arte de projetar em arquitetura,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/138397023-300-300/image-bce9e6ba8d734600b28fe05104dfd4b2.jpg?v=638085564220670000
Arquitetura,Urbanismo,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/124029661-300-300/image-b5b2d5b6e6894065981fafaac5b6f525.jpg?v=637989600562470000
Arquitetura,Book Cakes: A Seleção dos Melhores Cake Designers do Brasil - Vol.1,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/124029648-300-300/image-1a132964cd1b4623a54b9dcace12ae24.jpg?v=637989600558400000
Arquitetura,O Trianon do MAM ao MASP: Arquitetura e política em São Paulo (1946-1968),N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/124029546-300-300/image-5d1378ea51794757a17910daeffe5e4a.jpg?v=637989599995170000
Arquitetura,Rússia: a reconstrução da arquitetura na União Soviética,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/124029440-300-300/image-44b186d206b54e61830b30303e1eef95.jpg?v=637989599961100000
Arquitetura,A imagem da cidade,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/124029344-300-300/image-57d1931d1f484d6a910f821a52f1c8e3.jpg?v=637989599941400000
Arquitetura,ORIGENS DA HABITAÇÃO SOCIAL NO BRASIL,"Autor:BONDUKI, NABIL",N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/149497309-300-300/2112321873.jpg?v=638156221374000000
Economia,FORMAÇÃO ECONÔMICA DO BRASIL,"Autor:FURTADO, CELSO","R$ 72,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148158724-300-300/1857632.jpg?v=638144276215630000
Economia,BLOCKCHAIN: REVOLUÇÃO PARA UMA NOVA ERA FINANCEIRA?,"Autor:PEJIC, IGOR","R$ 24,95",https://livrariacultura.vteximg.com.br/arquivos/ids/154659337-300-300/720009485.jpg?v=638201891238300000
Economia,A RIQUEZA DAS NAÇÕES,"Autor:SMITH, ADAM|Introdução:BEHAR, MAXIM|Tradutor:DE PAULA LIMA, NORBERTO|Organizador:DE PAULA LIMA, NORBERTO","R$ 89,90",https://livrariacultura.vteximg.com.br/arquivos/ids/155033883-300-300/2112336800.jpg?v=638204478549530000
Economia,APLICANDO A TEORIA DOS LEILÕES,"Autor:MILGROM, PAUL|Tradutor:SIEGERT, EDITE","R$ 97,90",https://livrariacultura.vteximg.com.br/arquivos/ids/152565663-300-300/2112336762.jpg?v=638188824058900000
Economia,Teoria Geral Da Administração,N/A,"R$ 59,00",https://livrariacultura.vteximg.com.br/arquivos/ids/149564315-300-300/image-7271e2d079e94c7794558a67ae2a2db7.jpg?v=638157491782870000
Economia,COMO SE PREPARAR PARA ECONOMIA LIBERAL,"Autor:REED, LAWRENCE W.|Tradutor:PACCINI, MATHEUS","R$ 19,95",https://livrariacultura.vteximg.com.br/arquivos/ids/149394642-300-300/720009242.jpg?v=638153698284500000
Economia,CRIATIVIDADE E EMANCIPAÇÃO NAS COMUNIDADES-REDE,"Organizador:LEITAO, CLAUDIA SOUSA","R$ 49,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150949783-300-300/2112335469.jpg?v=638169816777770000
Economia,O ANTROPOCENO E AS HUMANIDADES,"Autor:VEIGA, JOSE ELI DA","R$ 59,00",https://livrariacultura.vteximg.com.br/arquivos/ids/150265740-300-300/2112335385.jpg?v=638163824779500000
Economia,ECONOMIA DA CULTURA E INDÚSTRIAS CRIATIVAS - TOMO III - TEMAS EMERGENTES E TENDÊNCIAS,"Organizador:VALIATI, LEANDRO","R$ 39,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148431083-300-300/2112334921.jpg?v=638145641790470000
Economia,TRIBUTAÇÃO DO SETOR DE CONSUMO E VAREJO - TEMAS ATUAIS,"Autor:CHIAPINOTTO, GIANCARLO","R$ 95,00",https://livrariacultura.vteximg.com.br/arquivos/ids/155451375-300-300/2112334283.jpg?v=638206971480430000
Economia,A HORA DOS ECONOMISTAS,"Tradutor:CARNEIRO, TERESA DIAS|Autor:APPELBAUM, BINYAMIN","R$ 79,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150884446-300-300/2112333858.jpg?v=638168093730870000
Economia,ECONOMIA DA CULTURA E INDÚSTRIAS CRIATIVAS - TOMO I - FUNDAMENTOS E EVIDÊNCIAS,"Organizador:VALIATI, LEANDRO","R$ 39,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148428015-300-300/2112333791.jpg?v=638145624649270000
Economia,"ECONOMIA DA CULTURA E INDÚSTRIAS CRIATIVAS - TOMO II - POLÍTICAS PÚBLICAS, EVIDÊNCIAS E MODELOS","Organizador:VALIATI, LEANDRO","R$ 39,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153429220-300-300/2112333742.jpg?v=638194066838370000
Economia,INTRODUÇÃO À ECONOMIA,"Autor:KRUGMAN, PAUL","R$ 330,00",https://livrariacultura.vteximg.com.br/arquivos/ids/152295380-300-300/2112333328.jpg?v=638187154916400000
Economia,START UP NATION,"Autor:SENOR, DAN","R$ 66,00",https://livrariacultura.vteximg.com.br/arquivos/ids/155451336-300-300/2112332953.jpg?v=638206971445670000
Economia,Gerenciando com as Pessoas,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/142877446-300-300/image-f018425e67b646e1877e7caef59a343e.jpg?v=638116308943600000
Economia,Introdução ao Empreendedorismo,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/142877445-300-300/image-cdf2724051f24dedaca020c3c9be6e06.jpg?v=638116308942030000
Economia,Gestão de Alta Performance: Tudo o que um gestor precisa saber para gerenciar equipes e manter o foco em resultados,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/142630788-300-300/image-69879aa3398d4d0ab5a9f247fc59a2b8.jpg?v=638115516591700000
Economia,Checklist: Como fazer as coisas bem-feitas,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/142075923-300-300/image-d2fbf02ddc474c75b1392b9058a01159.jpg?v=638113716587670000
Economia,Gemba Kaizen: Uma Abordagem de Bom Senso à Estratégia de Melhoria Contínua,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/141436755-300-300/image-c55fa991273541f68afd2acd59ffdde2.jpg?v=638110842434430000
Economia,Laboratório de logística: testando teoria com um jogo de empresas,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/140869581-300-300/image-016e81e9137b41579a9d21a748ccf7de.jpg?v=638108748539270000
Economia,Curso De Mercado Financeiro: Tópicos Especiais,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/140308055-300-300/image-a90cead5328c425496f8320964111f59.jpg?v=638104718059170000
Economia,Contabilidade Pública,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/140141427-300-300/image-8dd80078a55540a7961d403003d0bb75.jpg?v=638103853590070000
Economia,Noções De Análise De Demonstrações Contábeis,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/140017847-300-300/image-67f0732d0d2f498db530f5bd23d49488.jpg?v=638102124450830000
Literatura Internacional,A BIBLIOTECA DA MEIA-NOITE,"Autor:HAIG, MATT|Tradutor:FIDALGO, ADRIANA","R$ 54,90",https://livrariacultura.vteximg.com.br/arquivos/ids/149429620-300-300/2112302331.jpg?v=638155235267870000
Literatura Internacional,RAINHA CHARLOTTE,"Autor:QUINN, JULIA|Tradutor:ALMEIDA, LIVIA DE","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153144835-300-300/2112335024.jpg?v=638192301678130000
Literatura Internacional,LOUCOS POR LIVROS,"Tradutor:RODRIGUES, ANA|Autor:HENRY, EMILY","R$ 54,90",https://livrariacultura.vteximg.com.br/arquivos/ids/156428644-300-300/2112334335.jpg?v=638213133565600000
Literatura Internacional,CURA PELAS PALAVRAS,"Autor:KAUR, RUPI","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/154227790-300-300/2112333175.jpg?v=638199250771470000
Literatura Internacional,BOX OS BRIDGERTONS - EDIÇÃO LUXO,"Autor:QUINN, JULIA|Tradutor:ZANON, CASSIA","R$ 499,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150952919-300-300/2112329784.jpg?v=638169834541770000
Literatura Internacional,A ÚLTIMA CASA DA RUA NEEDLESS,"Tradutor:CHRISTINA ROCQUE DA MOTTA, THEREZA|Autor:WARD, CATRIONA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/151693285-300-300/2112328482.jpg?v=638181920728800000
Literatura Internacional,NÃO FOSSEM AS SÍLABAS DO SÁBADO,"Autor:CARRARA, MARIANA SALOMAO|Ilustrador:SANTIAGO, ANA HELOISA","R$ 64,90",https://livrariacultura.vteximg.com.br/arquivos/ids/149979140-300-300/2112320933.jpg?v=638162061586270000
Literatura Internacional,OS DOIS MORREM NO FINAL,"Tradutor:MARTINS, VITOR|Autor:SILVERA, ADAM","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/151829183-300-300/2112298093.jpg?v=638182776201870000
Literatura Internacional,É ASSIM QUE ACABA,"Autor:HOOVER, COLLEEN|Tradutor:CATAO, PRISCILA","R$ 49,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150258973-300-300/46823635.jpg?v=638163790427970000
Literatura Internacional,OS SETE MARIDOS DE EVELYN HUGO,"Tradutor:BOIDE, ALEXANDRE|Autor:REID, TAYLOR JENKINS|Ilustrador:FIGUEIREDO, JOANA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/149134442-300-300/2112155709.jpg?v=638149989202570000
Literatura Internacional,IT: A COISA,"Autor:KING, STEPHEN|Tradutor:WINARSKI, REGIANE","R$ 114,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148175018-300-300/42272942.jpg?v=638144292950500000
Literatura Internacional,TRAVESSURAS DA MENINA MÁ,"Autor:VARGAS LLOSA, MARIO","R$ 74,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148158615-300-300/1769589.jpg?v=638144276112300000
Literatura Internacional,A EMPREGADA,"Autor:MCFADDEN, FREIDA|Tradutor:CLAPP, ROBERTA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153145995-300-300/2112336919.jpg?v=638192307276230000
Literatura Internacional,A GUARDA-COSTAS,"Autor:CENTER, KATHERINE","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/155436263-300-300/2112336443.jpg?v=638206881335700000
Literatura Internacional,A ILHA PERDIDA GULLSTRUCK,"Autor:HARDINGE, FRANCES|Tradutor:SERPA, MARIANA","R$ 99,90",https://livrariacultura.vteximg.com.br/arquivos/ids/154343079-300-300/2112336397.jpg?v=638199974839770000
Literatura Internacional,LIVRO DO DESASSOSSEGO (EDIÇÃO REVISTA E ATUALIZADA),"Autor:PESSOA, FERNANDO|Prefácio/Posfácio:PERRONE-MOISES, LEYLA|Organizador:ZENITH, RICHARD|Ilustrador:RAMOS, ELAINE","R$ 124,90",https://livrariacultura.vteximg.com.br/arquivos/ids/156259394-300-300/2112336029.jpg?v=638212088249470000
Literatura Internacional,AFTER: A GRAPHIC NOVEL (VOL. 1),"Tradutor:COELHO, CAROLINA CAIRES|Autor:TODD, ANNA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/151362773-300-300/2112335884.jpg?v=638176749198800000
Literatura Internacional,KIT SLAMMED,"Autor:HOOVER, COLLEEN|Tradutor:CATAO, PRISCILA","R$ 99,90",https://livrariacultura.vteximg.com.br/arquivos/ids/156056115-300-300/2112334381.jpg?v=638210719981230000
Literatura Internacional,MÉTRICA (VOL. 1 SLAMMED),"Autor:HOOVER, COLLEEN|Tradutor:CATAO, PRISCILA","R$ 54,90",https://livrariacultura.vteximg.com.br/arquivos/ids/156056117-300-300/2112334364.jpg?v=638210719985600000
Literatura Internacional,ESSA GAROTA (VOL. 3 SLAMMED),"Autor:HOOVER, COLLEEN|Tradutor:CATAO, PRISCILA","R$ 54,90",https://livrariacultura.vteximg.com.br/arquivos/ids/156056017-300-300/2112334366.jpg?v=638210719885000000
Literatura Internacional,SUL E OESTE,"Autor:DIDION, JOAN|Tradutor:VARGAS, MARINA","R$ 24,95",https://livrariacultura.vteximg.com.br/arquivos/ids/148211485-300-300/2112334132.jpg?v=638144350801670000
Literatura Internacional,UM EXPERIMENTO DE AMOR EM NOVA YORK (SUCESSO DO TIKTOK),"Tradutor:ESTECHE, ALESSANDRA|Autor:ARMAS, ELENA","R$ 64,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150885242-300-300/2112333160.jpg?v=638168123021470000
Literatura Internacional,VÁ AONDE SEU CORAÇÃO MANDAR,"Autor:TAMARO, SUSANNA|Tradutor:FONDELLI","R$ 49,90",https://livrariacultura.vteximg.com.br/arquivos/ids/148210879-300-300/2112332155.jpg?v=638144350342430000
Literatura Internacional,FEBRE DE CAVALOS,"Autor:PADURA, LEONARDO","R$ 47,00",https://livrariacultura.vteximg.com.br/arquivos/ids/148210292-300-300/2112329979.png?v=638144349898400000
Artes e Fotografia,ANTARCTICA ARTES COM A FOLHA,Autor:VARIOS AUTORES,"R$ 116,00",https://livrariacultura.vteximg.com.br/arquivos/ids/126247625-300-300/199678.jpg?v=637993947423800000
Artes e Fotografia,"PROSTITUTA RESPEITOSA, A","Autor:SARTRE, JEAN-PAUL","R$ 18,45",https://livrariacultura.vteximg.com.br/arquivos/ids/148015351-300-300/710013381.png?v=638143481089070000
Artes e Fotografia,TOM NA FAZENDA,"Autor:BOUCHARD, MICHEL MARC|Tradutor:BABAIOFF, ARMANDO","R$ 38,00",https://livrariacultura.vteximg.com.br/arquivos/ids/125249103-300-300/700000095.jpg?v=637992350302570000
Artes e Fotografia,AS VINTE E NOVE CARTAS,"Autor:AZEVEDO, SONIA MACHADO DE|Prefácio/Posfácio:AZEVEDO, AMILTON DE","R$ 26,20",https://livrariacultura.vteximg.com.br/arquivos/ids/155097826-300-300/720009499.jpg?v=638204570284830000
Artes e Fotografia,VAMOS COLORIR - SELVA,Autor:GIRASSOL,"R$ 34,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153417709-300-300/2112337296.jpg?v=638194008847670000
Artes e Fotografia,VÓRTICES,"Autor:ROSSEB, GUSTAVO","R$ 54,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153417592-300-300/2112337286.jpg?v=638194008669670000
Artes e Fotografia,CHIC - MULHER,"Autor:KALIL, GLORIA","R$ 46,50",https://livrariacultura.vteximg.com.br/arquivos/ids/153156607-300-300/720000957.png?v=638192367183470000
Artes e Fotografia,KISS – POR TRÁS DA MÁSCARA,"Autor:LEAF, DAVID|Tradutor:AKEMI ARATA, AUREA","R$ 139,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153283432-300-300/2112336608.jpg?v=638193165416700000
Artes e Fotografia,LED ZEPPELIN - STAIRWAY TO HEAVEN,"Autor:COLE, RICHARD|Tradutor:ALVES, PAULO","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131712-300-300/2112336457.jpg?v=638211217791270000
Artes e Fotografia,SUPERCOLORIR - UNICÓRNIO,Autor:GIRASSOL,"R$ 29,90",https://livrariacultura.vteximg.com.br/arquivos/ids/152037583-300-300/2112336454.jpg?v=638185368006500000
Artes e Fotografia,QUEEN - SOMEBODY TO LOVE,"Autor:RICHARDS, MATT|Tradutor:AIBE, MAYUMI","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131658-300-300/2112336459.jpg?v=638211217729170000
Artes e Fotografia,DAVID BOWIE - SPIDER FROM MARS,"Introdução:VISCONTI, TONY|Tradutor:SOLDATELLI, CANDICE|Autor:WOODMANSEY, WOODY","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131683-300-300/2112336445.jpg?v=638211217745800000
Artes e Fotografia,EU DORMI COM JOEY RAMONE,"Autor:LEIGH, MICKEY|Tradutor:LIMA, HILTON","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131659-300-300/2112336450.jpg?v=638211217729900000
Artes e Fotografia,BLACK SABBATH,"Autor:TANGYE, DAVE|Tradutor:ALVES, EDUARDO","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131713-300-300/2112336436.jpg?v=638211217795200000
Artes e Fotografia,BEATLES - UMA HISTÓRIA GRÁFICA COMPLETA,"Autor:PRING, JOHN|Tradutor:SOLDATELLI, CANDICE","R$ 299,00",https://livrariacultura.vteximg.com.br/arquivos/ids/156131660-300-300/2112336452.jpg?v=638211217730200000
Artes e Fotografia,O TEATRO DE MEU TEMPO,"Organizador:VARGAS, MARIA THEREZA|Autor:MESQUITA, ALFREDO","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/154481403-300-300/2112336409.jpg?v=638201564504730000
Artes e Fotografia,QUEM TEM MEDO DE FAXINA?,"Autor:ZAPPA, CAROL","R$ 49,90",https://livrariacultura.vteximg.com.br/arquivos/ids/154115207-300-300/2112336384.jpg?v=638198540796930000
Artes e Fotografia,NA TRILHA DO POP,"Autor:SANNEH, KELEFA|Tradutor:CZARNOBAI, ANDRÉ|Ilustrador:BARROS, ELOHIM","R$ 129,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153001216-300-300/2112336210.jpg?v=638191416230700000
Artes e Fotografia,A ÚLTIMA DA FESTA,"Tradutor:DAMÁSIO VALPASSOS, JACQUELINE|Autor:CLIFT, BETHANY","R$ 64,90",https://livrariacultura.vteximg.com.br/arquivos/ids/153296430-300-300/2112335982.jpg?v=638193225219370000
Artes e Fotografia,CLEOPATRA E FRANKENSTEIN,"Tradutor:JULLES, DINAURA|Autor:MELLORS, COCO","R$ 69,90",https://livrariacultura.vteximg.com.br/arquivos/ids/151112203-300-300/2112335679.jpg?v=638171580305000000
Artes e Fotografia,TEATRO COMPLETO VOLUME 3,"Autor:HILST, HILDA|Ilustrador:PINHEIRO MACHADO, IVAN","R$ 29,90",https://livrariacultura.vteximg.com.br/arquivos/ids/150118221-300-300/2112335604.jpg?v=638162905156770000
Artes e Fotografia,UM RETRATO DE GIACOMETTI,"Autor:LORD, JAMES|Tradutor:EUVALDO, CÉLIA","R$ 59,90",https://livrariacultura.vteximg.com.br/arquivos/ids/149630298-300-300/2112335596.jpg?v=638158777901500000
Artes e Fotografia,A FOTOGRAFIA COMO ARTE CONTEMPORÂNEA,"Autor:COTTON, CHARLOTTE",N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/155901208-300-300/15056356.jpg?v=638209767214400000
Artes e Fotografia,Frans Krajcberg: A Obra que Não Queremos Ver,N/A,N/A,https://livrariacultura.vteximg.com.br/arquivos/ids/151223558-300-300/image-2cb67dc1c3d4494e9e620aad7591ad5f.jpg?v=638174196683800000
Educação,MARCHA CRIANÇA CALIGRAFIA 3º ANO,"Autor:TERESA, MARIA","R$ 101,00",https://livrariacultura.vteximg.com.br/arquivos/ids/148198231-300-300/2112274237.jpg?v=638144331129570000
